weight logl omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
0.000000000000000000e+00 -2.756327611542338491e+04 2.010888557140155797e-02 7.260159088038633968e+01 3.238301942807182421e+00 1.288286003328236173e-01 1.026751488401250301e+00 1.188165264810863420e+01 1.011809376489371637e+00 1.000829439714318925e+00 1.057037391042198404e+00 9.938750568143568387e-01 9.882930679701958931e-01 4.435876695716979845e-01
0.000000000000000000e+00 -2.752408996290292635e+04 2.463273673929067265e-02 7.788570567917972198e+01 3.020282606590619867e+00 1.299367466007987082e-01 1.016048327691172259e+00 1.156286207986320136e+01 9.949768777764677052e-01 9.908929965583150867e-01 9.601006322771533652e-01 1.017112234068282550e+00 9.894047896791234864e-01 4.297497136326557943e-01
0.000000000000000000e+00 -2.748930126002405814e+04 2.101930410528399934e-02 7.281275801081307009e+01 3.074347335070001019e+00 1.368376705586454856e-01 9.686272320934353752e-01 4.512172841076143470e+00 1.002807222892705186e+00 9.931153019479190824e-01 1.069178561252502657e+00 1.017313178851728450e+00 1.027624693288253122e+00 4.495077635889568879e-01
0.000000000000000000e+00 -2.723069388561496089e+04 2.458538416100785468e-02 7.383537243206741607e+01 3.157406259489612843e+00 1.374541637702211549e-01 9.412936869137342732e-01 5.758823113466996269e+00 9.915525053283293921e-01 1.001611001681005142e+00 1.005522382380245494e+00 9.885054274050820711e-01 9.870223815823477853e-01 5.199504838084912928e-01
0.000000000000000000e+00 -2.718753169830638944e+04 2.397941904907193583e-02 7.792178229468669315e+01 3.159582040921732560e+00 1.118030827586109638e-01 9.744723279912193004e-01 4.253687661819584243e+00 9.878834474356643636e-01 1.000387073414208849e+00 9.486642425323990047e-01 1.006571039743876073e+00 1.033227015503443980e+00 3.720401290618817192e-01
0.000000000000000000e+00 -2.708507571974351595e+04 2.386312922933105790e-02 7.342339530274502124e+01 3.232437701466405855e+00 1.202263414246698692e-01 9.970640229860177062e-01 7.415201229880882927e+00 9.970490171275175895e-01 1.009636435362991858e+00 9.358048084687953239e-01 1.014064914900271175e+00 9.842053758099827965e-01 5.586776037502120262e-01
0.000000000000000000e+00 -2.706524106430144820e+04 2.112128774337366718e-02 7.245509313289140607e+01 2.964501493709851054e+00 1.397806493104871706e-01 9.498110790210295695e-01 1.185993097446099576e+01 9.977721885897088416e-01 9.920554487030052160e-01 9.367149719583146572e-01 9.899669644352118159e-01 9.988833817945379501e-01 1.042013310424894784e-01
0.000000000000000000e+00 -2.680202310395532550e+04 2.426951243648917816e-02 6.743925281346145084e+01 3.228862272546418222e+00 1.007678556081608723e-01 9.426241431179581687e-01 9.639420779551802099e+00 1.010869575077333771e+00 9.910584116802922949e-01 9.239236613193081427e-01 9.873646042011008372e-01 9.870107880134693090e-01 1.091371554711866032e-01
0.000000000000000000e+00 -2.677575656126484319e+04 2.102536411465707675e-02 7.268732345493609159e+01 3.034431280968832745e+00 1.381264217864130173e-01 9.266143325276330334e-01 1.117584673987001054e+01 1.006356181902116953e+00 1.003485635698321499e+00 1.081361607503416922e+00 1.011462444179664022e+00 1.035562571851747826e+00 4.092339550464660913e-01
0.000000000000000000e+00 -2.673820072112103662e+04 2.021491037279679950e-02 7.175706479966387974e+01 2.955958064817661324e+00 1.352872884919140706e-01 9.458587540983651731e-01 1.136941757560271604e+01 9.957831601009593525e-01 1.011926146192452247e+00 1.088256143787859953e+00 1.008251968335820647e+00 9.876318443421880922e-01 3.619126953215647258e-01
