weight logl omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
0.000000000000000000e+00 -2.429833398297546228e+04 2.368539258364295297e-02 6.743531930767281324e+01 3.190624344026562920e+00 1.088165489565773303e-01 1.018207456720617188e+00 5.906805815620492339e+00 1.000210327188526538e+00 1.001253063968204682e+00 1.064942500615358112e+00 9.889689417950439099e-01 9.944306707344465757e-01 8.690984069941795620e-02
0.000000000000000000e+00 -2.426296110205683362e+04 2.417147311099512863e-02 7.682980664095681789e+01 3.203713711739379910e+00 1.191700479611365188e-01 9.220995393786443062e-01 4.386220169440786520e+00 1.002013242280771710e+00 9.903272596231890157e-01 1.091251829448168342e+00 1.010881868388699534e+00 1.007783302567593964e+00 2.679819875444574562e-01
0.000000000000000000e+00 -2.396848550148055074e+04 2.203117540907257449e-02 7.306740260887315230e+01 3.204749783075159897e+00 1.164322134721872543e-01 9.535174761257458886e-01 6.085089153543798091e+00 9.920821293975180533e-01 9.901694979007441555e-01 9.492397336428965993e-01 1.011531566542457794e+00 1.025370199414006089e+00 2.573360405512752913e-01
0.000000000000000000e+00 -2.383027097700920785e+04 2.207096598578963884e-02 6.966309997057152259e+01 3.225578051550356484e+00 1.332540321960120622e-01 9.430416192580414192e-01 8.167420949832806087e+00 1.010593120877020024e+00 9.856328609045157396e-01 9.641998784789611587e-01 9.876922159117694777e-01 1.015241720691950178e+00 5.418750489799444292e-01
0.000000000000000000e+00 -2.376998200188272676e+04 2.046659793193360971e-02 6.560948229628135664e+01 3.217396217673867298e+00 1.215086867336256787e-01 9.931894551131795756e-01 4.802487428896078825e+00 1.002792011585549536e+00 9.998980175084394295e-01 1.010596058005653219e+00 9.930290228783001938e-01 9.996222127226712661e-01 3.099321220692937695e-01
0.000000000000000000e+00 -2.376500293937545939e+04 2.467139521870148622e-02 7.793812310894844586e+01 3.110657900661359054e+00 1.246606636796627060e-01 9.837923828172672192e-01 5.446886059017582937e+00 9.977729273133688626e-01 1.008143877211785666e+00 1.029611728555519523e+00 1.015830673343091295e+00 9.900691984800901180e-01 4.446393801760107345e-01
0.000000000000000000e+00 -2.359226314476322295e+04 2.305081130614242829e-02 7.490766742554477275e+01 2.914544629490950278e+00 1.314565101537174541e-01 1.019272416436427076e+00 7.463926928578836772e+00 1.009664593321521586e+00 1.001456241551646809e+00 1.097395312041488769e+00 1.002932376958071359e+00 1.029155293922751957e+00 3.382427798385388429e-01
0.000000000000000000e+00 -2.334661964896864083e+04 2.020353508531272727e-02 7.220743577120644829e+01 3.203650528251134944e+00 1.283585160944588355e-01 9.751329563497240782e-01 1.077685571850489410e+01 9.930918707835979520e-01 1.003508817726242341e+00 9.408076132085910759e-01 1.020840260713282266e+00 9.923021674168329698e-01 2.313844371257577637e-01
0.000000000000000000e+00 -2.325377646556674517e+04 2.247089047673083220e-02 6.852251061415979905e+01 3.188140965199270926e+00 1.146521831151308124e-01 1.013469563528484496e+00 4.031591274300283523e+00 1.000094916802475531e+00 9.877498484771330967e-01 1.085768729984160741e+00 9.900286825888356956e-01 1.016357485440458008e+00 5.385667931413403720e-01
0.000000000000000000e+00 -2.319553175265012396e+04 2.007963664115204258e-02 6.839106259085919248e+01 3.200671570274916888e+00 1.354903222732894430e-01 1.006807920022764424e+00 1.050349502251246925e+01 1.010286597219549609e+00 9.980032890685360814e-01 9.029876488837187409e-01 9.926973001479186820e-01 9.955944056368589701e-01 3.311049686087103594e-01
