omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
2.251636449762911205e-02 6.849388122714285032e+01 3.060252356652733763e+00 1.189112193218235802e-01 9.724932618501310744e-01 8.557041742285353081e+00 1.001378001174711097e+00 1.000904402220566869e+00 1.001564821071863065e+00 9.992774433064396389e-01 1.002890338053600727e+00 3.029741153751513982e-04
2.249264525284436558e-02 6.850773257272666683e+01 3.078781351220204687e+00 1.178484159031571721e-01 9.785735323190541957e-01 9.477078924931635839e+00 1.000572274819578444e+00 1.003366337973636169e+00 9.977471268793055570e-01 9.969690870715320896e-01 1.002694955510148089e+00 4.294385590441274908e-02
2.241015416213958111e-02 6.774280733380426511e+01 3.057957750380385420e+00 1.192362291467946173e-01 9.701381681622561759e-01 8.417170310669680688e+00 1.000898303287800273e+00 1.001809246618718729e+00 1.005718427817648530e+00 9.987775950167490091e-01 1.006516272884416141e+00 5.838330158824240473e-02
2.243134211256548119e-02 6.855887440383598630e+01 3.059789611957953070e+00 1.183181176601416362e-01 9.718737544492838110e-01 8.622590357739209566e+00 1.000602357801843922e+00 9.979919446156872986e-01 1.005781497448374084e+00 1.000016249131295609e+00 1.008551810476961741e+00 6.794672690368134052e-03
2.238743428264238292e-02 6.837959570034755075e+01 3.064226614787834535e+00 1.186293439198560645e-01 9.713997803274707632e-01 8.761037393890591218e+00 1.001850333284482808e+00 9.978600115449816066e-01 1.004774833396309131e+00 9.995059649869811880e-01 9.973411305087919176e-01 9.067924323998274166e-03
2.241431810549820991e-02 6.827526376540825481e+01 3.037790580206868540e+00 1.184618020989700038e-01 9.727489790202457076e-01 7.673557873845966881e+00 9.990566777602147841e-01 9.986482999940904381e-01 1.000021161580500806e+00 9.939966798380653890e-01 9.942938059205266299e-01 1.846392912031073058e-02
2.237293952811715905e-02 6.833030939743343879e+01 3.058068774876380846e+00 1.181977069315486989e-01 9.707514035572322175e-01 8.594080615626921826e+00 1.001468047304009179e+00 1.000032008796818417e+00 1.003012936031351776e+00 9.967118762565754242e-01 1.001695940223369385e+00 3.216718693902501092e-02
2.240124320410132736e-02 6.809049756460949254e+01 3.067755669143223951e+00 1.190956072277418454e-01 9.732171380744797373e-01 9.047090340144180232e+00 9.995154493095808057e-01 9.983377595310242159e-01 9.976819715578095771e-01 9.968818227363778206e-01 9.955494759174877695e-01 2.175386305309266050e-02
2.249862366353193310e-02 6.824605189962765905e+01 3.050484396381064833e+00 1.191087788709802586e-01 9.666222139688647186e-01 7.731094271777857685e+00 1.004191172807360033e+00 9.997148058287915751e-01 1.000991738701333622e+00 9.985256039807122175e-01 1.002957138903046497e+00 2.271583155426155215e-02
2.243660270705028631e-02 6.817358657178274939e+01 3.050170998802972377e+00 1.192898459231447467e-01 9.661378832517615312e-01 8.032166777318636264e+00 1.002084037784888526e+00 9.976754562972177665e-01 1.001862596548923623e+00 9.978996208077296481e-01 9.995228855634770149e-01 7.855289701205039887e-03
2.251690697920925160e-02 6.847185653345033529e+01 3.048158135152994053e+00 1.186086849567542789e-01 9.698298184532296862e-01 7.530943821208635924e+00 1.004344206742828538e+00 1.001167045599365535e+00 1.000836114020604573e+00 1.005635833291556702e+00 1.004804714761034612e+00 3.431307190747133126e-03
2.246563606116518119e-02 6.835793098761349995e+01 3.035290485261562310e+00 1.184476438778691298e-01 9.703258941874181032e-01 7.591880425620914252e+00 9.982963756613697504e-01 9.979847145268878617e-01 1.000980980620679306e+00 9.962181501342480816e-01 1.001721504509566651e+00 2.307478748720780126e-02
2.234530010418947499e-02 6.862622347425994462e+01 3.076162831063000258e+00 1.177675022078843586e-01 9.780526056945630931e-01 9.485648108693546021e+00 1.000507846756569563e+00 1.000625982888159626e+00 1.003407975360397719e+00 1.000713610732763659e+00 1.004195297333442927e+00 1.047009459564381822e-02
2.239248687118044340e-02 6.816636287365757596e+01 3.056306588677225378e+00 1.188496497766336896e-01 9.673999929724547142e-01 8.086028147240664765e+00 1.002998558617747893e+00 1.000118755171489404e+00 1.001512097281204383e+00 1.002026422479530998e+00 1.004416720513243266e+00 5.319433182901171786e-03
2.238667902824707095e-02 6.837083162493280497e+01 3.034872258972157510e+00 1.183342558269720041e-01 9.730033710015276727e-01 7.617321897926561114e+00 9.986974865304104609e-01 9.990307366454823645e-01 1.002122180517103223e+00 9.963781525410673190e-01 9.999765707632842782e-01 4.218361965070634850e-03
2.243660270705028631e-02 6.817358657178274939e+01 3.050170998802972377e+00 1.192898459231447467e-01 9.661378832517615312e-01 8.032166777318636264e+00 1.002084037784888526e+00 9.976754562972177665e-01 1.001862596548923623e+00 9.978996208077296481e-01 9.995228855634770149e-01 7.855289701205039887e-03
2.246422325075757634e-02 6.873590505181678623e+01 3.033062255726907352e+00 1.181405501319253426e-01 9.711806760063997901e-01 7.437564150186509515e+00 9.997122643129146002e-01 9.972279410937059385e-01 1.005388115407274796e+00 9.953297787154207210e-01 9.989239476139973872e-01 1.065451962250340634e-03
2.242542719049848629e-02 6.866913710119160896e+01 3.048066451107953156e+00 1.173286647716574177e-01 9.761854105865193088e-01 8.091229017793377665e+00 1.002009984648857488e+00 9.987079892746750787e-01 9.998861245340253667e-01 1.002807202560128452e+00 1.001865142408151943e+00 1.785186690199541681e-02
2.246343950787572930e-02 6.853315099311637937e+01 3.074645859027915762e+00 1.185150788641840119e-01 9.727832730525191041e-01 9.307545471257057557e+00 9.997900881249215388e-01 1.001312200457522561e+00 1.002773062736636023e+00 9.981649749717508291e-01 1.007429617508213582e+00 3.187485848839085711e-03
2.256715957820743662e-02 6.855751204695386036e+01 3.059002484014584411e+00 1.181005967984892213e-01 9.695537561636804469e-01 8.353070201088129920e+00 1.002037922066549847e+00 9.994834338140536900e-01 1.003584352543507086e+00 9.982579672863560738e-01 1.001703482595848849e+00 1.348956045609048422e-02
2.250915323375928673e-02 6.836448987513365694e+01 3.054375531715216141e+00 1.189564535238140236e-01 9.696564591882206319e-01 8.284791756925821815e+00 1.000052678311461385e+00 1.000723992580354382e+00 1.003355742684156837e+00 9.971611890722672511e-01 9.974739252038694604e-01 9.173966475925905001e-03
2.246286695904463684e-02 6.867729211355698737e+01 3.068483689790149072e+00 1.172435794414110194e-01 9.724524977513949731e-01 9.140176293925849293e+00 1.001408296969200640e+00 1.002076718153518620e+00 1.002629737928903086e+00 9.998023351380666002e-01 1.001628369345303415e+00 3.538719500277917596e-02
2.256299573590989094e-02 6.866300664541294907e+01 3.056185853153084331e+00 1.184799504899775868e-01 9.768050800694907387e-01 8.265968839523541334e+00 1.001920220464148192e+00 1.002237366207116676e+00 9.989820098698773965e-01 1.002034825798496342e+00 1.003251824776353773e+00 4.572461968569924672e-03
2.254340104768444777e-02 6.850713733020945995e+01 3.051296171609026775e+00 1.179584998188186046e-01 9.714184730402847245e-01 8.056363872302570783e+00 1.001576415585574198e+00 9.991059752764004376e-01 1.004301790045184939e+00 9.986669767653981733e-01 1.000194627660342839e+00 3.860649398344372790e-02
2.255514703873161969e-02 6.802298735344400882e+01 3.065038359088438469e+00 1.183928660274381206e-01 9.735315698550301988e-01 8.731587183304451827e+00 1.001632852185507794e+00 9.995599558715685395e-01 1.001776724114553652e+00 9.947881197599881542e-01 1.001195321913722847e+00 6.094972923143888305e-02
2.242679032661739486e-02 6.828676274154092596e+01 3.047242408615546516e+00 1.183610719458268734e-01 9.718484914065333991e-01 7.865921408838170592e+00 1.002682271868299946e+00 1.002039399206551717e+00 1.008496619478892020e+00 9.991552916735535472e-01 1.002929863247778997e+00 3.498250950743852367e-02
2.233318731615440214e-02 6.833169031973842777e+01 3.044813492246342790e+00 1.181781291052726862e-01 9.720340123783387520e-01 7.961012165713853506e+00 9.995680491504208565e-01 9.988310421505678383e-01 1.002717112345602235e+00 9.975479052497339127e-01 9.993578215296831102e-01 1.804519002861446064e-02
2.243367705013042321e-02 6.823091330558034429e+01 3.045947064139765903e+00 1.189307412694506211e-01 9.729915551707549737e-01 7.904472805541310265e+00 9.990347332629443411e-01 9.983943026522994479e-01 1.005423671350130777e+00 9.994544546896989567e-01 9.990278340574579863e-01 1.735863855163518807e-02
2.241409948946728944e-02 6.839062936007879046e+01 3.053844808341652950e+00 1.180132625411340341e-01 9.732077032945203321e-01 8.381756532226171785e+00 1.000561665725518745e+00 1.000021158090809825e+00 1.003150534660245397e+00 9.991704632784689233e-01 9.997387860958133476e-01 1.656055519619168553e-02
2.249577011601846394e-02 6.856986880290287445e+01 3.049056308301484108e+00 1.180023469523578811e-01 9.725050189057663497e-01 7.995248603061781090e+00 1.001402191329317182e+00 1.000470434834773714e+00 1.005882025541446456e+00 9.988834331942944011e-01 1.002428702529266191e+00 1.868391731831658617e-02
2.237473264947556148e-02 6.830993290821007236e+01 3.062801006506144397e+00 1.180834857009444294e-01 9.750345453953856989e-01 8.758466233639911280e+00 1.001343247218838162e+00 1.001335276371409400e+00 1.001561155258231972e+00 9.989304292754868086e-01 1.005392996318846155e+00 4.399232210565798273e-02
2.251403883933850505e-02 6.832899031804070944e+01 3.045902342330869761e+00 1.188847933017526254e-01 9.685883168967145407e-01 7.453029694105845593e+00 1.003709575898482198e+00 1.000673563601773397e+00 1.002765022678907991e+00 1.001805085239823923e+00 9.986623241008922847e-01 9.282180203112330025e-03
2.239064461456916760e-02 6.849383332029169935e+01 3.049155945813815993e+00 1.182305168124775513e-01 9.696166328592676908e-01 8.162827873544349799e+00 9.996641313405129070e-01 9.985786796304821911e-01 1.002102506539112481e+00 9.931729162865310379e-01 1.001272350402256484e+00 1.171721900101577174e-03
2.241837650622280700e-02 6.843543805524450363e+01 3.035652502795668450e+00 1.178763851865964329e-01 9.710391223986494236e-01 7.648339708491089795e+00 9.991092173599835924e-01 9.991862247984298895e-01 1.003358439070987318e+00 1.002173599379279967e+00 9.967661670566229093e-01 2.846461056024032071e-02
2.241807526532356085e-02 6.834312994858584034e+01 3.063118459764591517e+00 1.181468940666932921e-01 9.696598007692674992e-01 8.478217995454089717e+00 1.003130794916780033e+00 1.001351997856329001e+00 1.001936314539105144e+00 9.997415966282804378e-01 1.004101166572505255e+00 2.813921939667537661e-02
2.255484221313829724e-02 6.847957775143468950e+01 3.071848665616923491e+00 1.187821417301474503e-01 9.681732447077883164e-01 8.856312324215068088e+00 1.003304970555575437e+00 9.990506076170343475e-01 1.001963258711864535e+00 9.990859651971880639e-01 1.004559352507693681e+00 8.009741598171143603e-03
2.252470732625084723e-02 6.808150725620414789e+01 3.054076971006952856e+00 1.193603230557694628e-01 9.709481611312908989e-01 7.764369156630024804e+00 1.003217946715021958e+00 1.001480970581272389e+00 9.995986223105501889e-01 1.002407905246681219e+00 1.003992102466737313e+00 2.491749887345658110e-02
2.267310726573344357e-02 6.842596490498414141e+01 3.067112589121777422e+00 1.182797446629363231e-01 9.712863362744637019e-01 8.848214497234181408e+00 1.001396864936994202e+00 1.000181137653274543e+00 1.000843610614669199e+00 9.978071626171309827e-01 1.003950920975722250e+00 1.894983413018908741e-02
2.234970156501332739e-02 6.813437190333443993e+01 3.035464604043291104e+00 1.192991338314059041e-01 9.696774172773497957e-01 7.472133026845461323e+00 9.996097064010662780e-01 9.980582804371797012e-01 1.004685378675726382e+00 9.949897419594523340e-01 9.952172085348528485e-01 2.087049007558385450e-03
2.254658685021681055e-02 6.877957117440935519e+01 3.046934205797181328e+00 1.180332845986767770e-01 9.665918231479843081e-01 8.147574708223087825e+00 9.981369190621561804e-01 9.973746451767924182e-01 1.004415217225981038e+00 9.963027861034527977e-01 1.000595206337286713e+00 1.173209429597833753e-02
2.249044748577761627e-02 6.809075468892319805e+01 3.060451694964105407e+00 1.182493024703103052e-01 9.694386403897327087e-01 8.621212498650969280e+00 1.001340623012161313e+00 9.980454187503756680e-01 1.005597602524768153e+00 9.999489662236740184e-01 1.000289555664778618e+00 6.477975954754076893e-02
2.251375272942617717e-02 6.849804077688833104e+01 3.055976805065742319e+00 1.181861032253596899e-01 9.654265529642340748e-01 8.121960726880027792e+00 1.003731185294538086e+00 1.000271082047899052e+00 1.007744730428077329e+00 1.001083929494527958e+00 1.002653145858675821e+00 1.727417154511268205e-02
2.243165637439758359e-02 6.872568736891142294e+01 3.060943333687131229e+00 1.177790059607736195e-01 9.745428835901372988e-01 8.581130384645980769e+00 1.001309225240247347e+00 1.001060671529304447e+00 9.986800853468134065e-01 1.000148164533195771e+00 1.007871400244299664e+00 2.306282054924385563e-03
2.257918462786820055e-02 6.811653349107669442e+01 3.046572337994359447e+00 1.188317968733980101e-01 9.719383098352596395e-01 7.743793801891861506e+00 1.000659780144812050e+00 1.000558569414829568e+00 1.001411224892117646e+00 9.992068900895636485e-01 1.006611275298114672e+00 5.233194986675965277e-02
2.251018465483547309e-02 6.886657778739585467e+01 3.054356474995948645e+00 1.178529278530593138e-01 9.726345691996162168e-01 8.151875323625798586e+00 1.002427796906467661e+00 1.001623920476096608e+00 1.003902433068367683e+00 1.001173852236974859e+00 9.964558378672607741e-01 3.356828854482881249e-05
2.225079490992439013e-02 6.805554161579135553e+01 3.036293243412012455e+00 1.189172739957188862e-01 9.697859937165950184e-01 7.373052728966787761e+00 1.001543550051282594e+00 9.997445505494539919e-01 1.003989798632170416e+00 1.001980042136177751e+00 9.998262452871002903e-01 2.405142174388874218e-02
2.251828844239812943e-02 6.831037908221635746e+01 3.046548692636825706e+00 1.177534959238482337e-01 9.717636664333181296e-01 7.867936533429094936e+00 1.001944282964282618e+00 9.992706279620113818e-01 1.004317427182861211e+00 1.000208497539611052e+00 1.004321470335140187e+00 6.315287881849117324e-02
2.232083704425551901e-02 6.797239961844147160e+01 3.037969391567845623e+00 1.192920174000085681e-01 9.688463346664253351e-01 6.989003245350032145e+00 1.004683465562755451e+00 1.003400247637275644e+00 1.005583280292974058e+00 1.000630771196924229e+00 1.008433341257967131e+00 3.712755699351028352e-03
2.238986573989994872e-02 6.852280462883663859e+01 3.059985586052948126e+00 1.181655246201399750e-01 9.763760507193831595e-01 8.515885190723228249e+00 1.001941771526009051e+00 1.004263186580816924e+00 1.002332713076296233e+00 9.992083858082395631e-01 1.004949985917911848e+00 2.506169684006990736e-03
2.233291895834647184e-02 6.814266343952891702e+01 3.045840975542474904e+00 1.191117851435535557e-01 9.691558245592397647e-01 7.951863712467311274e+00 1.000889205568971985e+00 9.971977308951622820e-01 1.003829287191670305e+00 1.002124606935591133e+00 9.981314991586982543e-01 8.382825930719085133e-03
2.240687479710441743e-02 6.815043352468821070e+01 3.056831226554453274e+00 1.186589729178964270e-01 9.693561362586240460e-01 8.106613199064137021e+00 1.002434889442847865e+00 1.003274113922766775e+00 9.998757815997025844e-01 9.979225035252770049e-01 1.001748416960213550e+00 2.448596043669274205e-02
2.242201427742605488e-02 6.791448255902720632e+01 3.056171560797134035e+00 1.197076828342703569e-01 9.642654222289148702e-01 8.212855171463701254e+00 1.000176385159304626e+00 9.983019287604517622e-01 1.003887250044932733e+00 9.942806957387458899e-01 1.002095505491700678e+00 4.258586791222997679e-03
2.258499466032758141e-02 6.835228406014026348e+01 3.052653960363763463e+00 1.192538230712403696e-01 9.698234260455567135e-01 7.998563269808525611e+00 1.002793505279131914e+00 1.001468698849873773e+00 1.002981262114861938e+00 9.977833471089322392e-01 1.001081822306456814e+00 9.525102696916790471e-03
2.251670181923714348e-02 6.851943131360860662e+01 3.071618427749218672e+00 1.180122904210628432e-01 9.719637750245472274e-01 9.017836688956315072e+00 1.001699454194605154e+00 1.002184826075740443e+00 9.986619346283921450e-01 9.977529643774447621e-01 1.001555896073226481e+00 2.975319254710548367e-02
2.243352649744502839e-02 6.814396637151116920e+01 3.038013063218842014e+00 1.189481569878178130e-01 9.714504781152402124e-01 7.427084609405813609e+00 1.000862547253373869e+00 1.000797141180136629e+00 9.994553278158714305e-01 9.962345214689876105e-01 9.991153551757232520e-01 1.315240690408962972e-02
2.244078638406744874e-02 6.839187063985933435e+01 3.076165242990840376e+00 1.183369706878345112e-01 9.730175029675172116e-01 9.233594163214551287e+00 1.002458673531093858e+00 1.000851719459217248e+00 1.001347155974938063e+00 9.970920430530377798e-01 9.998777989045760650e-01 2.328997769077570737e-02
2.240835709326076397e-02 6.841456659265463713e+01 3.042882870965861741e+00 1.185570211510401512e-01 9.700186221940333420e-01 7.670660082048362582e+00 1.001577360513831838e+00 9.994818190584605633e-01 1.002153406304158612e+00 9.980786089793868276e-01 1.005821739750208499e+00 4.075471031627315999e-03
2.230291943223316337e-02 6.836932437706332166e+01 3.060409833487612641e+00 1.180812921294349255e-01 9.712150029019145370e-01 8.706797899966964849e+00 1.000792133689196506e+00 9.966496864354620344e-01 1.003587816054480664e+00 9.953237298943413691e-01 1.005156289557490812e+00 2.273247841186687782e-02
2.247393601664424839e-02 6.845822131774293950e+01 3.072605262801622050e+00 1.181398819134725636e-01 9.729971010522171504e-01 8.987313942689375779e+00 1.001744760358054265e+00 1.004055760996617641e+00 1.004467130037307587e+00 1.003423364727090927e+00 1.003909645159543951e+00 2.795480426281454073e-02
2.252275885012506793e-02 6.805777860532505485e+01 3.064764968965124847e+00 1.195400504136593656e-01 9.679156207484809205e-01 8.451936977110847238e+00 1.003141003562262989e+00 1.002297452682700651e+00 1.001594755599191089e+00 9.960272994928890400e-01 1.002534562665716500e+00 1.853402162708155804e-02
2.245581113767355919e-02 6.826826031114153182e+01 3.047220629278859505e+00 1.189409837669895414e-01 9.694704631519919236e-01 8.014673728268510544e+00 9.990478705613341504e-01 9.987624428851346048e-01 1.000116707888418333e+00 9.987926741003059217e-01 1.000666003345636490e+00 1.594419504326370293e-02
2.255904818981848206e-02 6.860789032349137528e+01 3.048219992288460745e+00 1.179562093217054186e-01 9.699061811836269253e-01 7.969599189179659149e+00 1.001403298391507546e+00 9.966562361473277898e-01 1.002572003524372812e+00 9.999305468298940180e-01 1.002434278956132241e+00 2.934555609762489956e-02
2.242555208179311532e-02 6.837540841850820073e+01 3.048986554902278989e+00 1.186634860684341736e-01 9.699255130812204362e-01 7.908626678193376947e+00 1.001937696102761288e+00 9.993926404283580700e-01 1.004919477458715571e+00 1.001014552937707025e+00 1.000536669636356901e+00 1.135425916382605538e-02
2.252922682564473950e-02 6.838100819326696467e+01 3.043384367128344703e+00 1.190303255358184376e-01 9.686186683095201477e-01 7.415394151618769136e+00 1.002546306205331916e+00 1.002092664610264805e+00 1.002946681001212426e+00 1.000514897345112786e+00 1.004700063405494337e+00 1.046683666135017621e-02
2.256108466859058082e-02 6.864776350705794528e+01 3.041836019663956225e+00 1.183226603141384614e-01 9.710910279813369517e-01 7.754109045578426063e+00 9.994269731053181394e-01 9.978553352181793734e-01 1.002657051422814360e+00 9.971709167105565763e-01 1.003852173311922558e+00 3.247524316373196634e-03
2.248871338842789100e-02 6.842286579168307981e+01 3.063595315374943784e+00 1.187323553603856913e-01 9.681120468079872365e-01 8.230270002405072560e+00 1.004140246191079777e+00 1.004161912107730537e+00 1.005815423555730614e+00 1.001608583831811838e+00 1.009125050422283287e+00 9.777071500331161943e-03
2.244885329673933921e-02 6.885022758091115236e+01 3.074599471979246879e+00 1.176768358014063931e-01 9.742141039165299610e-01 9.083238477954331813e+00 1.003279590022769341e+00 9.997017630164755086e-01 1.001561631252880780e+00 1.002371542058164033e+00 1.010449955366752750e+00 8.670390768786985069e-04
2.240232256171265091e-02 6.798360925016002909e+01 3.063549810507609550e+00 1.193184316287888291e-01 9.714542026080438264e-01 8.589748532472903264e+00 1.003064666753513245e+00 9.981689978718989442e-01 1.004775522701043311e+00 9.988017467149105100e-01 1.004884057113119011e+00 2.655956434885197240e-02
2.246472118944901550e-02 6.804606093065716266e+01 3.052516162808231570e+00 1.190194834177710770e-01 9.695239045828134561e-01 8.070267823128329354e+00 1.000397360613304754e+00 9.989688710405443262e-01 1.006424822256339002e+00 9.981639113629489080e-01 1.004365151046618054e+00 2.928289154917836437e-02
2.249835941850427887e-02 6.850900214859177595e+01 3.044419387763615870e+00 1.184279603612743426e-01 9.732083044481808498e-01 7.675744556154844744e+00 1.002944198321121805e+00 1.001690486750324904e+00 1.001517201780341759e+00 1.002091740869393455e+00 1.000659300906388438e+00 1.562838601058611984e-02
2.252107233592440944e-02 6.856294066212383598e+01 3.070969436252266149e+00 1.187856452605318969e-01 9.706096742699736879e-01 9.004584244440952290e+00 1.001323579262165087e+00 9.978855756410556221e-01 1.003917014376743078e+00 9.950618479281991835e-01 1.000766031419759283e+00 6.460250125705314711e-04
2.252915482999623409e-02 6.852738129685434387e+01 3.032479178404633213e+00 1.187518198419858367e-01 9.650706728108024990e-01 7.183926803520540361e+00 9.997014812860164357e-01 9.981748492058494238e-01 1.002467117218298398e+00 9.960342630434949607e-01 9.973705276327000657e-01 6.966582833581962380e-04
2.237933567020614078e-02 6.836508009246256279e+01 3.060032943545630157e+00 1.183598170131932720e-01 9.762982966951978536e-01 8.879565168570147549e+00 9.993794337564770869e-01 9.988575683371940794e-01 1.005075653358714183e+00 9.973742376188293735e-01 9.987708581645108330e-01 1.531545508362538999e-02
2.246869129937139470e-02 6.855268724535893909e+01 3.057581021802525001e+00 1.182081020362743956e-01 9.730703926080922495e-01 8.545703886444588449e+00 1.000618037138569560e+00 9.981561430702219351e-01 1.001071456465100651e+00 9.981653315898408874e-01 1.006337206373115745e+00 5.846704025975463410e-03
2.245932174601756801e-02 6.840698973375748437e+01 3.050475386432067282e+00 1.185762885760710955e-01 9.721770116915772197e-01 8.204827922223197234e+00 9.996225290216472770e-01 1.001299634601315880e+00 1.000698432357701284e+00 1.000786194818860997e+00 9.982261512188820296e-01 6.732049049364427842e-03
2.240003951654137571e-02 6.838744948694659342e+01 3.064681605747413773e+00 1.186027594717666694e-01 9.683904745821235727e-01 8.428379969618909229e+00 1.003824441922279487e+00 1.001089569132772583e+00 1.002572685849234757e+00 1.005267895488621166e+00 1.004952174777515861e+00 1.493733169249784713e-02
2.263932149677254022e-02 6.852495571731220991e+01 3.067885308512208642e+00 1.186308463730675750e-01 9.718717184248305552e-01 8.531651714184405932e+00 1.004907717235749232e+00 1.004286600002795904e+00 9.975061388095071147e-01 1.001421596718360840e+00 1.004857325903478094e+00 1.856288615038089590e-02
2.247116891690849327e-02 6.812398377918110270e+01 3.029298411178574124e+00 1.187308951771456345e-01 9.707997913672496981e-01 6.942443146904080820e+00 1.001780736093534685e+00 1.001368577049443376e+00 1.000859893304150816e+00 9.987824249120648146e-01 1.005629501889160338e+00 2.404644340655584869e-02
2.238279490933003241e-02 6.811560278032877136e+01 3.040473914100548125e+00 1.190303085175736519e-01 9.689503986323583229e-01 7.663272043639608455e+00 9.987130045992392846e-01 9.978651471277485419e-01 1.005198851083186851e+00 9.973613420884475111e-01 1.003102288333853176e+00 1.707172196116588450e-02
2.241431922396317639e-02 6.828877365435700142e+01 3.041110631642063300e+00 1.187631483245264602e-01 9.718871743805168606e-01 7.689212587967609203e+00 1.000273018532042535e+00 9.989606123774855684e-01 1.000672302403769365e+00 1.002095521419833490e+00 1.003792540248727327e+00 4.908074110393156403e-05
2.253369073245897053e-02 6.845256801801497204e+01 3.053088600607155367e+00 1.184668774074857517e-01 9.725278514207064129e-01 8.556610236704219830e+00 9.969275400274727472e-01 9.969221684942527473e-01 1.001109504717061283e+00 9.950756333605833559e-01 9.975752530994218548e-01 8.560003060849544210e-03
2.241225695549100075e-02 6.823016480408780637e+01 3.049077871416513208e+00 1.187923037476176086e-01 9.726425641768734476e-01 8.084214418354001452e+00 1.000924626724249755e+00 1.002687826331839727e+00 1.006762541730765070e+00 9.972968631300275222e-01 9.986729413943035150e-01 1.569242817861748324e-02
2.252019313927336452e-02 6.855724126666969198e+01 3.050975780517994895e+00 1.186997069381042214e-01 9.667973997740512138e-01 7.775566440621728859e+00 1.002318312450961146e+00 1.003014732364203132e+00 9.985904426329391681e-01 9.984183227586875820e-01 1.005973239684824883e+00 1.811879872734290832e-03
2.249872832233426601e-02 6.864661843068897440e+01 3.030980225761705782e+00 1.177560859565508766e-01 9.729013454177103393e-01 7.013469308977525074e+00 1.001170028400494294e+00 1.001470827381309547e+00 9.988983633216863556e-01 1.000853709025379956e+00 1.002208490545010378e+00 8.997090456209402842e-03
2.243194652973970818e-02 6.847783739182496276e+01 3.029257213058322407e+00 1.186215731616067359e-01 9.721200247182190113e-01 7.149096140470151184e+00 9.998259466489783920e-01 9.980996215427986318e-01 1.005737135609139798e+00 9.956911718128090838e-01 1.000099391046427977e+00 3.173874961301713718e-03
2.247745550916022475e-02 6.828254921740260386e+01 3.072586230876390712e+00 1.188334290856528641e-01 9.664000955833152995e-01 8.873979480307447432e+00 1.002367680246794457e+00 1.002273492876902372e+00 9.973179727100964787e-01 9.999039767517550192e-01 1.005408451897930711e+00 1.931341970079363240e-03
2.256167712077513515e-02 6.901465494237947951e+01 3.058368938647508362e+00 1.166879190610688871e-01 9.740453678980571794e-01 8.638461037943571341e+00 1.001384364200347266e+00 1.000571654428653590e+00 1.003548957753301885e+00 9.963964073483171369e-01 1.001556602195804446e+00 3.290037225216049105e-02
2.247718936610238610e-02 6.835633542906610671e+01 3.075492466359154520e+00 1.187411391140855699e-01 9.752641198269842437e-01 9.681705087573622137e+00 9.966727549512944817e-01 9.969181972863278007e-01 1.003822682500754127e+00 1.003413349606226523e+00 9.990922329673888047e-01 1.711442324532555168e-02
2.251604408343744340e-02 6.867633330148079551e+01 3.053478289030482351e+00 1.182263593741048058e-01 9.726382383131827458e-01 8.339795910725346317e+00 1.000414485291756694e+00 1.000060288208532988e+00 1.004059347625515519e+00 9.956602754593585347e-01 1.000581326023638695e+00 6.675711435082089251e-03
2.260605564315133070e-02 6.877386426132052577e+01 3.049133897466986820e+00 1.182113359991891349e-01 9.751121059045971817e-01 8.139019381949502474e+00 9.992772132298458621e-01 1.000311299725995973e+00 1.000156793625329943e+00 9.968279250240409395e-01 1.001407179822186633e+00 4.779372025780068665e-03
2.249043562257808937e-02 6.855118947183514422e+01 3.041414354255754127e+00 1.183579535323327769e-01 9.724897341324664213e-01 7.756640674421316106e+00 1.000085391035433036e+00 1.001488995592445530e+00 1.003797171008499189e+00 9.971981188458181045e-01 9.983888897958186348e-01 1.135652622162157746e-02
2.259230619020929226e-02 6.834741402320553050e+01 3.040904096363421516e+00 1.184969135150757275e-01 9.743518747726612750e-01 7.497962361321922842e+00 1.001225739318400310e+00 1.000443596247245992e+00 1.006381998948463030e+00 9.962691018438758483e-01 1.001397100404232132e+00 3.869644508007635125e-02
2.242874721994485288e-02 6.865724255767334228e+01 3.037801041208659125e+00 1.175836666238218031e-01 9.718093496689081956e-01 7.701155379738109374e+00 1.000209752822552867e+00 9.997432475990024603e-01 9.998020255177889615e-01 9.986610510273502550e-01 1.003834013514465440e+00 2.338391182624957945e-02
2.241792334651667926e-02 6.826300237162394069e+01 3.025723902872576865e+00 1.185174044900281914e-01 9.720860692243440404e-01 6.838432965789648321e+00 1.001209955884285074e+00 1.000517221306926663e+00 1.002594569290117033e+00 9.998804979307674978e-01 1.005098582974891075e+00 2.276049592769285521e-02
2.255146993677125539e-02 6.855975843127453118e+01 3.052305184988656439e+00 1.180017835230978418e-01 9.726293872394787821e-01 8.183248497670883026e+00 9.993044561723023467e-01 1.000316250314516209e+00 1.006497988276540578e+00 9.977969360997400727e-01 1.000923085170111859e+00 3.093038185071879734e-02
2.233293643177503701e-02 6.843936598821476025e+01 3.033441706769509416e+00 1.182414553130109874e-01 9.737646022159838211e-01 7.042876494762828621e+00 1.002943933477889571e+00 1.002670694405878749e+00 1.005185356983424372e+00 9.976856240558210631e-01 1.005141619649104534e+00 6.732436863262637218e-03
