logz logzerr logvol nlive logl logwt insert_order
-1.996578892875782913e+04 5.860235106140121530e+01 -2.975000000000002087e-01 4.000000000000000000e+02 -1.992284668943915676e+04 -1.992913690372584824e+04 1.100000000000000006e-01
-1.992913690372584824e+04 3.713569378345555094e+01 -3.000000000000002109e-01 4.000000000000000000e+02 -1.987373598212635989e+04 -1.988002869641305006e+04 9.050000000000000266e-01
-1.988002869641305006e+04 1.839918016240839904e+01 -3.025000000000002132e-01 4.000000000000000000e+02 -1.983033877832405051e+04 -1.983663399261074301e+04 1.010000000000000009e+00
-1.983663399261074301e+04 1.903801852096150071e+01 -3.050000000000002154e-01 4.000000000000000000e+02 -1.975917225945867904e+04 -1.976546997374537023e+04 8.549999999999999822e-01
-1.976546997374537023e+04 3.577632896485447134e+01 -3.075000000000002176e-01 4.000000000000000000e+02 -1.933343210394603375e+04 -1.933973231823272363e+04 1.330000000000000071e+00
-1.933973231823272363e+04 2.163611038555347363e+02 -3.100000000000002198e-01 4.000000000000000000e+02 -1.915671870704106914e+04 -1.916302142132776135e+04 3.500000000000000333e-02
-1.916302142132776135e+04 1.665737196813932712e+02 -3.125000000000002220e-01 4.000000000000000000e+02 -1.911840617716562338e+04 -1.912471139145231427e+04 1.549999999999999989e-01
-1.912471139145231427e+04 1.732347536931220873e+02 -3.150000000000002243e-01 4.000000000000000000e+02 -1.907114941184418058e+04 -1.907745712613087017e+04 1.260000000000000009e+00
-1.907745712613087017e+04 3.526848385926740548e+01 -3.175000000000002265e-01 4.000000000000000000e+02 -1.903666641927840828e+04 -1.904297663356510020e+04 1.350000000000000089e-01
-1.904297663356510020e+04 3.768040586783022405e+01 -3.200000000000002287e-01 4.000000000000000000e+02 -1.901788728337054999e+04 -1.902419999765724060e+04 8.699999999999999956e-01
-1.902419999765023385e+04 2.750854830042688803e+01 -3.225000000000002309e-01 4.000000000000000000e+02 -1.895723794503730096e+04 -1.896355315932399390e+04 1.340000000000000080e+00
-1.896355315932399390e+04 4.884868229147141250e+01 -3.250000000000002331e-01 4.000000000000000000e+02 -1.894977431034256369e+04 -1.895609202462925532e+04 1.485000000000000098e+00
-1.895609144979115808e+04 2.945433687984246163e+01 -3.275000000000002354e-01 4.000000000000000000e+02 -1.879192774508568982e+04 -1.879824795937238014e+04 1.330000000000000071e+00
-1.879824795937238014e+04 9.738491042607245163e+01 -3.300000000000002376e-01 4.000000000000000000e+02 -1.877916630098644237e+04 -1.878548901527313501e+04 1.324999999999999956e+00
